match	team	th_skew	pr_skew	pool	r	username	pos	net_worth	kda	ruined	carried	mmr	delta
2023-10-24T00:35:00.000+03:00	RAD	56%	9294%	100	W	kebab	4	8861	5/2/14	32%	22%	521 -> 544	+22
2023-10-24T00:35:00.000+03:00	RAD	56%	9294%	100	W	kot	3	13513	13/1/0	9%	26%	424 -> 450	+26
2023-10-24T00:35:00.000+03:00	RAD	56%	9294%	100	W	pizza	5	7755	3/2/11	43%	19%	608 -> 628	+19
2023-10-23T23:45:00.000+03:00	DIR	50%	360%	73	L	imba	1	28918	7/4/7	2%	23%	495 -> 493	-1
2023-10-23T23:45:00.000+03:00	DIR	50%	360%	73	L	kot	3	13355	4/13/9	19%	18%	439 -> 424	-14
2023-10-23T23:45:00.000+03:00	DIR	50%	360%	73	L	kebab	4	7931	1/16/8	54%	14%	561 -> 521	-40
2023-10-23T23:45:00.000+03:00	DIR	50%	360%	73	L	katokan	2	16601	5/11/11	11%	21%	556 -> 547	-8
2023-10-23T23:45:00.000+03:00	DIR	50%	360%	73	L	itnon	5	13288	2/9/11	11%	22%	415 -> 407	-8
2023-10-23T23:45:00.000+03:00	RAD	50%	360%	73	W	egor	2	35930	18/2/17	2%	26%	466 -> 485	+19
2023-10-23T23:45:00.000+03:00	RAD	50%	360%	73	W	unseash	1	40241	17/1/19	0%	29%	494 -> 515	+21
2023-10-23T23:45:00.000+03:00	RAD	50%	360%	73	W	pizza	4	9839	1/5/20	48%	11%	600 -> 608	+8
2023-10-23T23:45:00.000+03:00	RAD	50%	360%	73	W	dextron	3	16493	6/6/15	32%	12%	334 -> 343	+9
2023-10-23T23:45:00.000+03:00	RAD	50%	360%	73	W	fishscale	5	17037	11/5/22	15%	20%	752 -> 768	+15
2023-10-23T22:31:00.000+03:00	DIR	62%	343%	70	L	itnon	4	9958	1/13/13	29%	17%	436 -> 415	-20
2023-10-23T22:31:00.000+03:00	DIR	62%	343%	70	L	kot	5	7771	1/13/15	32%	20%	462 -> 439	-22
2023-10-23T22:31:00.000+03:00	DIR	62%	343%	70	L	unseash	2	18423	7/9/10	8%	22%	500 -> 494	-5
2023-10-23T22:31:00.000+03:00	DIR	62%	343%	70	L	egor	1	22239	10/6/3	4%	22%	469 -> 466	-3
2023-10-23T22:31:00.000+03:00	DIR	62%	343%	70	L	dextron	3	11817	3/13/11	24%	17%	352 -> 334	-17
2023-10-23T22:31:00.000+03:00	RAD	62%	343%	70	W	kebab	4	15017	7/5/27	27%	20%	547 -> 561	+14
2023-10-23T22:31:00.000+03:00	RAD	62%	343%	70	W	pizza	2	21638	10/5/8	29%	13%	591 -> 600	+9
2023-10-23T22:31:00.000+03:00	RAD	62%	343%	70	W	fishscale	3	17913	8/2/27	7%	24%	735 -> 752	+17
2023-10-23T22:31:00.000+03:00	RAD	62%	343%	70	W	palec	5	16164	8/4/18	21%	18%	400 -> 414	+13
2023-10-23T22:31:00.000+03:00	RAD	62%	343%	70	W	yak	1	32771	20/6/17	13%	23%	482 -> 498	+16
2023-10-23T21:19:00.000+03:00	DIR	52%	2840%	100	L	drugdilla	3	8365	0/9/6	19%	18%	500 -> 480	-19
2023-10-23T21:19:00.000+03:00	DIR	52%	2840%	100	L	itnon	5	4803	0/10/3	35%	20%	472 -> 436	-35
2023-10-23T21:19:00.000+03:00	DIR	52%	2840%	100	L	egor	1	12518	1/7/1	23%	8%	493 -> 469	-23
2023-10-23T21:19:00.000+03:00	DIR	52%	2840%	100	L	ginecolog	2	12492	7/5/0	4%	32%	524 -> 520	-4
2023-10-23T21:19:00.000+03:00	DIR	52%	2840%	100	L	bidlo	4	8993	1/9/3	16%	20%	500 -> 483	-16
2023-10-23T21:19:00.000+03:00	RAD	52%	2840%	100	W	dextron	3	15273	5/2/18	16%	17%	335 -> 352	+17
2023-10-23T21:19:00.000+03:00	RAD	52%	2840%	100	W	palec	5	10532	5/1/16	10%	20%	379 -> 400	+20
2023-10-23T21:19:00.000+03:00	RAD	52%	2840%	100	W	fishscale	1	21973	20/0/15	0%	33%	702 -> 735	+33
2023-10-23T21:19:00.000+03:00	RAD	52%	2840%	100	W	kebab	4	12160	4/3/22	30%	17%	530 -> 547	+17
2023-10-23T21:19:00.000+03:00	RAD	52%	2840%	100	W	pizza	2	14221	5/3/10	41%	11%	579 -> 591	+11
2023-10-23T00:20:00.000+03:00	DIR	59%	121%	57	L	dextron	3	12214	7/11/8	21%	19%	347 -> 335	-12
2023-10-23T00:20:00.000+03:00	DIR	59%	121%	57	L	itnon	5	7278	2/10/9	39%	16%	495 -> 472	-22
2023-10-23T00:20:00.000+03:00	DIR	59%	121%	57	L	kot	2	11293	4/11/14	25%	17%	476 -> 462	-14
2023-10-23T00:20:00.000+03:00	DIR	59%	121%	57	L	egor	1	20717	8/6/8	6%	20%	496 -> 493	-3
2023-10-23T00:20:00.000+03:00	DIR	59%	121%	57	L	toyota	4	16392	6/7/15	7%	26%	486 -> 482	-4
2023-10-23T00:20:00.000+03:00	RAD	59%	121%	57	W	fishscale	1	31819	23/3/16	3%	30%	685 -> 702	+17
2023-10-23T00:20:00.000+03:00	RAD	59%	121%	57	W	pizza	5	14365	6/7/25	27%	19%	568 -> 579	+11
2023-10-23T00:20:00.000+03:00	RAD	59%	121%	57	W	palec	4	13900	3/7/25	34%	15%	370 -> 379	+9
2023-10-23T00:20:00.000+03:00	RAD	59%	121%	57	W	kebab	3	19051	6/7/25	22%	17%	519 -> 530	+10
2023-10-23T00:20:00.000+03:00	RAD	59%	121%	57	W	katokan	2	27919	6/5/22	11%	16%	546 -> 556	+9
2023-10-22T23:18:00.000+03:00	RAD	44%	3%	82	L	toyota	2	10015	2/4/2	9%	13%	494 -> 486	-7
2023-10-22T23:18:00.000+03:00	RAD	44%	3%	82	L	itnon	5	4809	1/10/9	27%	24%	517 -> 495	-22
2023-10-22T23:18:00.000+03:00	RAD	44%	3%	82	L	dextron	3	6631	0/8/4	31%	11%	373 -> 347	-26
2023-10-22T23:18:00.000+03:00	RAD	44%	3%	82	L	kot	4	5288	3/9/2	28%	18%	500 -> 476	-23
2023-10-22T23:18:00.000+03:00	RAD	44%	3%	82	L	egor	1	12906	10/5/2	3%	31%	500 -> 496	-3
2023-10-22T23:18:00.000+03:00	DIR	44%	3%	82	W	palec	4	9169	4/4/17	15%	16%	357 -> 370	+13
2023-10-22T23:18:00.000+03:00	DIR	44%	3%	82	W	kebab	3	9470	2/9/7	78%	7%	514 -> 519	+5
2023-10-22T23:18:00.000+03:00	DIR	44%	3%	82	W	pizza	5	10043	3/1/22	2%	25%	548 -> 568	+20
2023-10-22T23:18:00.000+03:00	DIR	44%	3%	82	W	fishscale	1	19826	19/1/9	0%	32%	658 -> 685	+26
2023-10-22T23:18:00.000+03:00	DIR	44%	3%	82	W	katokan	2	14471	8/1/9	2%	19%	530 -> 546	+15
2023-10-09T21:55:00.000+03:00	RAD	51%	16%	62	L	starlight	2	18337	6/11/6	20%	18%	521 -> 508	-12
2023-10-09T21:55:00.000+03:00	RAD	51%	16%	62	L	pizza	5	11700	2/5/10	11%	23%	555 -> 548	-7
2023-10-09T21:55:00.000+03:00	RAD	51%	16%	62	L	kebab	4	8432	2/10/6	47%	15%	544 -> 514	-30
2023-10-09T21:55:00.000+03:00	RAD	51%	16%	62	L	umeyu	3	19981	6/8/6	11%	21%	500 -> 492	-7
2023-10-09T21:55:00.000+03:00	RAD	51%	16%	62	L	andrew	1	21328	7/7/8	9%	21%	500 -> 494	-5
2023-10-09T21:55:00.000+03:00	DIR	51%	16%	62	W	koba	3	28610	4/8/18	35%	13%	500 -> 508	+8
2023-10-09T21:55:00.000+03:00	DIR	51%	16%	62	W	katokan	2	27565	16/2/13	4%	28%	513 -> 530	+17
2023-10-09T21:55:00.000+03:00	DIR	51%	16%	62	W	imba	1	34450	10/2/12	5%	19%	483 -> 495	+12
2023-10-09T21:55:00.000+03:00	DIR	51%	16%	62	W	palec	5	18991	3/4/17	22%	16%	346 -> 357	+10
2023-10-09T21:55:00.000+03:00	DIR	51%	16%	62	W	fishscale	4	17667	8/7/24	32%	21%	644 -> 658	+13
2023-10-09T02:08:00.000+03:00	RAD	43%	21%	57	L	dextron	5	8296	2/11/3	42%	11%	398 -> 373	-24
2023-10-09T02:08:00.000+03:00	RAD	43%	21%	57	L	doyota	4	17517	6/4/14	3%	28%	500 -> 498	-1
2023-10-09T02:08:00.000+03:00	RAD	43%	21%	57	L	toyota	3	14293	9/9/8	10%	22%	500 -> 494	-5
2023-10-09T02:08:00.000+03:00	RAD	43%	21%	57	L	sobolew	1	20814	9/7/9	5%	21%	534 -> 531	-3
2023-10-09T02:08:00.000+03:00	RAD	43%	21%	57	L	itnon	4	7232	3/11/8	37%	15%	539 -> 517	-21
2023-10-09T02:08:00.000+03:00	DIR	43%	21%	57	W	pizza	5	15744	9/5/21	11%	24%	541 -> 555	+14
2023-10-09T02:08:00.000+03:00	DIR	43%	21%	57	W	kebab	4	12348	2/10/15	61%	11%	537 -> 544	+6
2023-10-09T02:08:00.000+03:00	DIR	43%	21%	57	W	fishscale	1	30122	18/4/13	4%	26%	629 -> 644	+15
2023-10-09T02:08:00.000+03:00	DIR	43%	21%	57	W	katokan	3	21235	8/6/19	12%	19%	501 -> 513	+11
2023-10-09T02:08:00.000+03:00	DIR	43%	21%	57	W	yak	2	21606	3/4/24	9%	17%	472 -> 482	+10
2023-10-07T23:50:00.000+03:00	RAD	57%	46%	52	L	runner	4	18536	12/8/17	13%	23%	531 -> 524	-6
2023-10-07T23:50:00.000+03:00	RAD	57%	46%	52	L	pizza	5	13969	4/12/18	39%	15%	561 -> 541	-20
2023-10-07T23:50:00.000+03:00	RAD	57%	46%	52	L	cashier	3	24433	11/12/21	16%	21%	500 -> 491	-8
2023-10-07T23:50:00.000+03:00	RAD	57%	46%	52	L	dimka	1	22935	11/7/15	11%	19%	515 -> 509	-6
2023-10-07T23:50:00.000+03:00	RAD	57%	46%	52	L	fishscale	2	18986	9/10/20	19%	19%	639 -> 629	-10
2023-10-07T23:50:00.000+03:00	DIR	57%	46%	52	W	p	4	16139	3/9/19	30%	14%	499 -> 507	+7
2023-10-07T23:50:00.000+03:00	DIR	57%	46%	52	W	imba	1	31608	10/8/19	10%	18%	473 -> 483	+9
2023-10-07T23:50:00.000+03:00	DIR	57%	46%	52	W	angry_duck	5	19355	3/11/29	23%	18%	473 -> 482	+9
2023-10-07T23:50:00.000+03:00	DIR	57%	46%	52	W	yak	2	23473	10/15/17	31%	15%	463 -> 472	+8
2023-10-07T23:50:00.000+03:00	DIR	57%	46%	52	W	katokan	3	33634	22/4/15	2%	32%	484 -> 501	+17
2023-10-07T22:21:00.000+03:00	DIR	53%	341%	72	L	katokan	2	13819	5/11/12	15%	20%	495 -> 484	-11
2023-10-07T22:21:00.000+03:00	DIR	53%	341%	72	L	p	3	11816	5/6/6	10%	19%	507 -> 499	-7
2023-10-07T22:21:00.000+03:00	DIR	53%	341%	72	L	imba	1	15022	5/6/11	7%	20%	479 -> 473	-5
2023-10-07T22:21:00.000+03:00	DIR	53%	341%	72	L	angry_duck	4	6778	0/12/10	51%	13%	510 -> 473	-37
2023-10-07T22:21:00.000+03:00	DIR	53%	341%	72	L	tayviscon	5	8727	4/8/13	14%	25%	512 -> 502	-10
2023-10-07T22:21:00.000+03:00	RAD	53%	341%	72	W	starlight	3	18197	8/6/16	28%	16%	509 -> 521	+12
2023-10-07T22:21:00.000+03:00	RAD	53%	341%	72	W	runner	2	16961	13/5/13	21%	19%	517 -> 531	+14
2023-10-07T22:21:00.000+03:00	RAD	53%	341%	72	W	sobolew	1	21562	8/3/10	14%	14%	524 -> 534	+10
2023-10-07T22:21:00.000+03:00	RAD	53%	341%	72	W	fishscale	4	11669	9/1/22	4%	30%	618 -> 639	+21
2023-10-07T22:21:00.000+03:00	RAD	53%	341%	72	W	pizza	5	12416	5/5/22	30%	19%	547 -> 561	+13
2023-10-07T21:12:00.000+03:00	RAD	55%	12%	67	L	mugiwara	2	13782	1/7/11	18%	14%	459 -> 447	-12
2023-10-07T21:12:00.000+03:00	RAD	55%	12%	67	L	pizza	5	8501	7/12/5	34%	22%	570 -> 547	-22
2023-10-07T21:12:00.000+03:00	RAD	55%	12%	67	L	yana	4	11139	0/9/11	28%	15%	509 -> 490	-18
2023-10-07T21:12:00.000+03:00	RAD	55%	12%	67	L	sobolew	3	14466	3/8/12	14%	20%	534 -> 524	-9
2023-10-07T21:12:00.000+03:00	RAD	55%	12%	67	L	fishscale	1	24691	11/5/5	4%	26%	620 -> 618	-2
2023-10-07T21:12:00.000+03:00	DIR	55%	12%	67	W	katokan	2	19296	8/3/16	12%	19%	482 -> 495	+13
2023-10-07T21:12:00.000+03:00	DIR	55%	12%	67	W	runner	3	20046	15/7/19	21%	25%	500 -> 517	+17
2023-10-07T21:12:00.000+03:00	DIR	55%	12%	67	W	angry_duck	4	16440	3/6/18	37%	15%	500 -> 510	+10
2023-10-07T21:12:00.000+03:00	DIR	55%	12%	67	W	tayviscon	5	14253	5/4/17	22%	19%	500 -> 512	+12
2023-10-07T21:12:00.000+03:00	DIR	55%	12%	67	W	imba	1	27302	10/2/11	5%	19%	466 -> 479	+13
2023-10-06T22:36:00.000+03:00	RAD	54%	50%	50	L	fishscale	1	35637	8/5/12	8%	16%	624 -> 620	-4
2023-10-06T22:36:00.000+03:00	RAD	54%	50%	50	L	pizza	5	17116	2/5/21	14%	19%	577 -> 570	-7
2023-10-06T22:36:00.000+03:00	RAD	54%	50%	50	L	otstalii	3	15020	6/11/20	39%	18%	500 -> 480	-19
2023-10-06T22:36:00.000+03:00	RAD	54%	50%	50	L	kebab	4	16138	8/11/19	32%	20%	553 -> 537	-16
2023-10-06T22:36:00.000+03:00	RAD	54%	50%	50	L	mugiwara	2	31369	11/5/17	6%	24%	463 -> 459	-3
2023-10-06T22:36:00.000+03:00	DIR	54%	50%	50	W	katokan	2	43636	20/4/6	3%	28%	467 -> 482	+14
2023-10-06T22:36:00.000+03:00	DIR	54%	50%	50	W	p	3	23892	5/7/13	22%	14%	500 -> 507	+7
2023-10-06T22:36:00.000+03:00	DIR	54%	50%	50	W	rupich	5	17377	5/11/21	38%	19%	500 -> 509	+9
2023-10-06T22:36:00.000+03:00	DIR	54%	50%	50	W	starlight	1	36123	6/6/20	10%	17%	500 -> 509	+9
2023-10-06T22:36:00.000+03:00	DIR	54%	50%	50	W	sobolew	4	22220	1/9/30	24%	19%	524 -> 534	+9
2023-10-05T22:52:00.000+03:00	DIR	56%	179%	63	L	sobolew	1	18803	7/7/10	6%	21%	528 -> 524	-4
2023-10-05T22:52:00.000+03:00	DIR	56%	179%	63	L	palec	5	8882	0/9/6	30%	12%	366 -> 346	-19
2023-10-05T22:52:00.000+03:00	DIR	56%	179%	63	L	yana	4	7012	2/12/7	46%	14%	538 -> 509	-29
2023-10-05T22:52:00.000+03:00	DIR	56%	179%	63	L	ginecolog	4	13881	7/7/7	8%	24%	529 -> 524	-5
2023-10-05T22:52:00.000+03:00	DIR	56%	179%	63	L	mugiwara	2	15007	8/9/15	8%	27%	468 -> 463	-5
2023-10-05T22:52:00.000+03:00	RAD	56%	179%	63	W	kebab	4	13274	5/5/28	19%	19%	541 -> 553	+12
2023-10-05T22:52:00.000+03:00	RAD	56%	179%	63	W	pizza	5	12499	0/9/25	53%	13%	569 -> 577	+8
2023-10-05T22:52:00.000+03:00	RAD	56%	179%	63	W	katokan	2	21247	7/6/18	18%	15%	458 -> 467	+9
2023-10-05T22:52:00.000+03:00	RAD	56%	179%	63	W	dimka	3	21341	17/2/13	3%	27%	498 -> 515	+17
2023-10-05T22:52:00.000+03:00	RAD	56%	179%	63	W	fishscale	1	26986	15/3/18	4%	23%	609 -> 624	+15
2023-10-05T22:49:00.000+03:00	DIR	54%	40798%	100	L	palec	5	3670	2/6/0	23%	31%	389 -> 366	-23
2023-10-05T22:49:00.000+03:00	DIR	54%	40798%	100	L	jumays	3	6209	0/4/0	20%	14%	543 -> 523	-20
2023-10-05T22:49:00.000+03:00	DIR	54%	40798%	100	L	kebab	4	5171	1/2/2	5%	33%	546 -> 541	-5
2023-10-05T22:49:00.000+03:00	DIR	54%	40798%	100	L	mugiwara	1	6961	1/3/0	19%	10%	487 -> 468	-19
2023-10-05T22:49:00.000+03:00	DIR	54%	40798%	100	L	yak	2	6028	0/4/0	31%	9%	495 -> 463	-31
2023-10-05T22:49:00.000+03:00	RAD	54%	40798%	100	W	pizza	5	4079	1/2/10	53%	20%	548 -> 569	+20
2023-10-05T22:49:00.000+03:00	RAD	54%	40798%	100	W	yana	4	5595	4/1/6	17%	23%	515 -> 538	+23
2023-10-05T22:49:00.000+03:00	RAD	54%	40798%	100	W	sobolew	2	8872	3/0/6	0%	17%	511 -> 528	+17
2023-10-05T22:49:00.000+03:00	RAD	54%	40798%	100	W	ginecolog	3	9828	4/2/3	28%	15%	513 -> 529	+15
2023-10-05T22:49:00.000+03:00	RAD	54%	40798%	100	W	fishscale	1	12160	7/0/5	0%	22%	587 -> 609	+22
2023-10-05T21:30:00.000+03:00	RAD	43%	0%	100	L	palec	5	3149	0/3/1	19%	23%	409 -> 389	-19
2023-10-05T21:30:00.000+03:00	RAD	43%	0%	100	L	katokan	2	7337	1/3/3	10%	19%	468 -> 458	-10
2023-10-05T21:30:00.000+03:00	RAD	43%	0%	100	L	dextron	4	3291	0/5/3	34%	21%	432 -> 398	-34
2023-10-05T21:30:00.000+03:00	RAD	43%	0%	100	L	dimka	3	6874	3/6/1	17%	24%	515 -> 498	-17
2023-10-05T21:30:00.000+03:00	RAD	43%	0%	100	L	imba	1	6881	0/3/3	19%	10%	485 -> 466	-19
2023-10-05T21:30:00.000+03:00	DIR	43%	0%	100	W	jumays	2	10248	9/0/4	0%	25%	518 -> 543	+25
2023-10-05T21:30:00.000+03:00	DIR	43%	0%	100	W	pizza	5	5880	1/2/12	44%	20%	528 -> 548	+20
2023-10-05T21:30:00.000+03:00	DIR	43%	0%	100	W	fishscale	1	9562	5/2/7	34%	16%	570 -> 587	+16
2023-10-05T21:30:00.000+03:00	DIR	43%	0%	100	W	kebab	4	6014	3/1/8	20%	21%	524 -> 546	+21
2023-10-05T21:30:00.000+03:00	DIR	43%	0%	100	W	itnon	3	8247	2/0/5	0%	14%	524 -> 539	+14
2023-10-05T21:00:00.000+03:00	DIR	51%	220%	66	L	kebab	3	9995	1/5/7	17%	15%	536 -> 524	-11
2023-10-05T21:00:00.000+03:00	DIR	51%	220%	66	L	jumays	4	9592	5/10/11	21%	26%	532 -> 518	-14
2023-10-05T21:00:00.000+03:00	DIR	51%	220%	66	L	palec	5	7016	1/8/7	34%	17%	432 -> 409	-23
2023-10-05T21:00:00.000+03:00	DIR	51%	220%	66	L	yak	2	19080	9/7/7	7%	28%	500 -> 495	-4
2023-10-05T21:00:00.000+03:00	DIR	51%	220%	66	L	mugiwara	1	14872	3/6/4	18%	12%	500 -> 487	-12
2023-10-05T21:00:00.000+03:00	RAD	51%	220%	66	W	sobolew	2	17613	5/5/19	24%	17%	500 -> 511	+11
2023-10-05T21:00:00.000+03:00	RAD	51%	220%	66	W	yana	4	13560	7/5/21	24%	22%	500 -> 515	+15
2023-10-05T21:00:00.000+03:00	RAD	51%	220%	66	W	pizza	5	10697	2/4/17	32%	16%	516 -> 528	+11
2023-10-05T21:00:00.000+03:00	RAD	51%	220%	66	W	fishscale	1	27048	13/1/4	2%	23%	555 -> 570	+15
2023-10-05T21:00:00.000+03:00	RAD	51%	220%	66	W	ginecolog	3	17437	8/4/15	16%	20%	500 -> 513	+13
2023-10-04T23:30:00.000+03:00	RAD	47%	0%	100	L	palec	4	4892	1/8/1	29%	19%	462 -> 432	-29
2023-10-04T23:30:00.000+03:00	RAD	47%	0%	100	L	dimka	3	8463	1/5/3	9%	21%	525 -> 515	-9
2023-10-04T23:30:00.000+03:00	RAD	47%	0%	100	L	imba	1	11405	0/2/2	6%	9%	492 -> 485	-6
2023-10-04T23:30:00.000+03:00	RAD	47%	0%	100	L	dextron	5	3643	1/11/2	46%	23%	478 -> 432	-46
2023-10-04T23:30:00.000+03:00	RAD	47%	0%	100	L	katokan	2	9739	4/5/1	7%	25%	475 -> 468	-7
2023-10-04T23:30:00.000+03:00	DIR	47%	0%	100	W	kebab	4	7958	3/3/12	54%	15%	521 -> 536	+15
2023-10-04T23:30:00.000+03:00	DIR	47%	0%	100	W	jumays	2	11775	6/2/9	23%	15%	516 -> 532	+15
2023-10-04T23:30:00.000+03:00	DIR	47%	0%	100	W	pizza	5	9258	6/2/19	18%	25%	490 -> 516	+25
2023-10-04T23:30:00.000+03:00	DIR	47%	0%	100	W	itnon	3	10219	0/0/9	0%	10%	513 -> 524	+10
2023-10-04T23:30:00.000+03:00	DIR	47%	0%	100	W	fishscale	1	17695	16/1/10	3%	32%	523 -> 555	+32
2023-10-04T22:50:00.000+03:00	DIR	50%	1809178%	100	L	katokan	2	4052	0/4/1	24%	12%	500 -> 475	-24
2023-10-04T22:50:00.000+03:00	DIR	50%	1809178%	100	L	palec	4	2654	0/6/0	37%	18%	500 -> 462	-37
2023-10-04T22:50:00.000+03:00	DIR	50%	1809178%	100	L	imba	1	5579	1/2/1	7%	14%	500 -> 492	-7
2023-10-04T22:50:00.000+03:00	DIR	50%	1809178%	100	L	dextron	3	3786	0/4/0	21%	15%	500 -> 478	-21
2023-10-04T22:50:00.000+03:00	DIR	50%	1809178%	100	L	pizza	5	3524	2/4/1	9%	38%	500 -> 490	-9
2023-10-04T22:50:00.000+03:00	RAD	50%	1809178%	100	W	kebab	4	4211	2/0/8	0%	21%	500 -> 521	+21
2023-10-04T22:50:00.000+03:00	RAD	50%	1809178%	100	W	itnon	5	3203	0/3/6	100%	13%	500 -> 513	+13
2023-10-04T22:50:00.000+03:00	RAD	50%	1809178%	100	W	dimka	3	7632	7/0/4	0%	25%	500 -> 525	+25
2023-10-04T22:50:00.000+03:00	RAD	50%	1809178%	100	W	fishscale	1	8555	8/0/4	0%	23%	500 -> 523	+23
2023-10-04T22:50:00.000+03:00	RAD	50%	1809178%	100	W	jumays	2	8019	3/0/6	0%	16%	499 -> 516	+16
